lead_id,age,gender,current_city,current_education,parent_occupation,lead_gen_source,jnr_sm_id,lead_stage,call_done_date,call_status,call_reason,snr_sm_id,assigned_date,cycle,reason_for_no_intrest,language,watched_percentage,lead_status
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1002MG,lead,1/8/2022,successful,lead_introduction,SNR501MG,1/8/2022,2,Wants offline classes,Telugu,50.0,yet to convert
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1002MG,lead,1/9/2022,successful,demo_schedule,SNR501MG,1/8/2022,2,Wants offline classes,Telugu,50.0,yet to convert
USR1028,18,FEMALE,Hyderabad,B.Tech,IT Employee,user_referrals,JNR1002MG,awareness,1/10/2022,successful,post_demo_followup,SNR501MG,1/8/2022,2,Wants offline classes,Telugu,50.0,yet to convert
USR1029,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,lead,1/8/2022,successful,lead_introduction,SNR501MG,1/8/2022,2,Cannot afford,Telugu,14.0,yet to convert
USR1029,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,lead,1/10/2022,successful,demo_schedule,SNR501MG,1/8/2022,2,Cannot afford,Telugu,14.0,yet to convert
USR1029,24,FEMALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,awareness,1/10/2022,successful,post_demo_followup,SNR501MG,1/8/2022,2,Cannot afford,Telugu,14.0,yet to convert
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1002MG,lead,1/8/2022,unsuccessful,lead_introduction,SNR501MG,1/8/2022,2,Student not interested in domain,Telugu,17.0,yet to convert
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1002MG,lead,1/9/2022,successful,lead_introduction,SNR501MG,1/8/2022,2,Student not interested in domain,Telugu,17.0,yet to convert
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1002MG,lead,1/10/2022,successful,demo_schedule,SNR501MG,1/8/2022,2,Student not interested in domain,Telugu,17.0,yet to convert
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1002MG,awareness,1/11/2022,successful,post_demo_followup,SNR501MG,1/8/2022,2,Student not interested in domain,Telugu,17.0,yet to convert
USR1030,21,FEMALE,Kochi,Degree,Government Employee,email_marketing,JNR1002MG,awareness,1/12/2022,successful,followup_for_consideration,SNR501MG,1/8/2022,2,Student not interested in domain,Telugu,17.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,lead,1/15/2022,successful,lead_introduction,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,lead,1/17/2022,successful,demo_schedule,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,1/17/2022,successful,post_demo_followup,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,1/18/2022,successful,followup_for_consideration,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,1/19/2022,successful,interested_for_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,1/19/2022,successful,followup_for_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,yet to convert
USR1031,22,FEMALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,conversion,1/19/2022,successful,successful_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,20.0,converted
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,lead,1/15/2022,successful,lead_introduction,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,lead,1/15/2022,successful,demo_schedule,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,1/16/2022,successful,post_demo_followup,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,lead,1/16/2022,successful,demo_not_attended,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,awareness,1/17/2022,successful,followup_for_consideration,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,1/17/2022,successful,interested_for_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,consideration,1/17/2022,successful,followup_for_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,yet to convert
USR1032,25,MALE,Bengaluru,Looking for Job,Government Employee,email_marketing,JNR1002MG,conversion,1/17/2022,successful,successful_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,23.0,converted
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,lead,1/17/2022,unsuccessful,lead_introduction,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,lead,1/18/2022,successful,lead_introduction,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,lead,1/19/2022,unsuccessful,demo_schedule,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,lead,1/20/2022,successful,demo_schedule,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,awareness,1/21/2022,successful,post_demo_followup,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,awareness,1/22/2022,successful,followup_for_consideration,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,consideration,1/22/2022,successful,interested_for_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,consideration,1/22/2022,successful,followup_for_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,yet to convert
USR1033,18,FEMALE,Bengaluru,B.Tech,Government Employee,social_media,JNR1002MG,conversion,1/22/2022,successful,successful_conversion,SNR501MG,1/15/2022,3,Shown Interest,English,55.0,converted
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1002MG,lead,1/17/2022,successful,lead_introduction,SNR501MG,1/15/2022,3,Cannot afford,English,73.0,yet to convert
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1002MG,lead,1/17/2022,successful,demo_schedule,SNR501MG,1/15/2022,3,Cannot afford,English,73.0,yet to convert
USR1034,16,MALE,Bengaluru,Intermediate,Government Employee,social_media,JNR1002MG,awareness,1/19/2022,successful,post_demo_followup,SNR501MG,1/15/2022,3,Cannot afford,English,73.0,yet to convert
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,lead,1/15/2022,unsuccessful,lead_introduction,SNR501MG,1/15/2022,3,No time for student,English,26.0,yet to convert
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,lead,1/16/2022,successful,lead_introduction,SNR501MG,1/15/2022,3,No time for student,English,26.0,yet to convert
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,lead,1/16/2022,successful,demo_schedule,SNR501MG,1/15/2022,3,No time for student,English,26.0,yet to convert
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,awareness,1/17/2022,successful,post_demo_followup,SNR501MG,1/15/2022,3,No time for student,English,26.0,yet to convert
USR1035,20,MALE,Visakhapatnam,B.Tech,Government Employee,email_marketing,JNR1002MG,awareness,1/18/2022,successful,followup_for_consideration,SNR501MG,1/15/2022,3,No time for student,English,26.0,yet to convert
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,lead,2/19/2022,successful,lead_introduction,SNR501MG,2/19/2022,4,Student not interested in domain,English,29.0,yet to convert
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,lead,2/19/2022,successful,demo_schedule,SNR501MG,2/19/2022,4,Student not interested in domain,English,29.0,yet to convert
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup,SNR501MG,2/19/2022,4,Student not interested in domain,English,29.0,yet to convert
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,awareness,2/23/2022,unsuccessful,followup_for_consideration,SNR501MG,2/19/2022,4,Student not interested in domain,English,29.0,yet to convert
USR1036,20,MALE,Visakhapatnam,B.Tech,Government Employee,SEO,JNR1002MG,awareness,2/23/2022,successful,followup_for_consideration,SNR501MG,2/19/2022,4,Student not interested in domain,English,29.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,lead,2/19/2022,successful,lead_introduction,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,lead,2/21/2022,successful,demo_schedule,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,awareness,2/22/2022,successful,post_demo_followup,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,awareness,2/23/2022,successful,followup_for_consideration,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,awareness,2/23/2022,unsuccessful,followup_for_consideration,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,consideration,2/24/2022,successful,interested_for_conversion,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,consideration,2/25/2022,successful,followup_for_conversion,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,consideration,2/25/2022,unsuccessful,followup_for_conversion,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,yet to convert
USR1037,21,FEMALE,Kochi,Degree,Government Employee,SEO,JNR1002MG,conversion,2/25/2022,successful,successful_conversion,SNR501MG,2/19/2022,4,Shown Interest,English,32.0,converted
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,lead,2/19/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,Cannot afford,English,53.0,yet to convert
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,lead,2/19/2022,successful,lead_introduction,SNR501MG,2/19/2022,4,Cannot afford,English,53.0,yet to convert
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,lead,2/20/2022,successful,demo_schedule,SNR501MG,2/19/2022,4,Cannot afford,English,53.0,yet to convert
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup,SNR501MG,2/19/2022,4,Cannot afford,English,53.0,yet to convert
USR1038,22,MALE,Hyderabad,Looking for Job,Government Employee,social_media,JNR1002MG,awareness,2/22/2022,successful,followup_for_consideration,SNR501MG,2/19/2022,4,Cannot afford,English,53.0,yet to convert
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,lead,2/19/2022,successful,lead_introduction,SNR501MG,2/19/2022,4,Cannot afford,English,56.0,yet to convert
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,lead,2/20/2022,successful,demo_schedule,SNR501MG,2/19/2022,4,Cannot afford,English,56.0,yet to convert
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,awareness,2/21/2022,successful,post_demo_followup,SNR501MG,2/19/2022,4,Cannot afford,English,56.0,yet to convert
USR1039,25,FEMALE,Bengaluru,Looking for Job,Government Employee,user_referrals,JNR1002MG,awareness,2/22/2022,successful,followup_for_consideration,SNR501MG,2/19/2022,4,Cannot afford,English,56.0,yet to convert
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,lead,2/21/2022,unsuccessful,lead_introduction,SNR501MG,2/19/2022,4,Wants offline classes,English,35.0,yet to convert
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,lead,2/22/2022,successful,lead_introduction,SNR501MG,2/19/2022,4,Wants offline classes,English,35.0,yet to convert
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,lead,2/24/2022,successful,demo_schedule,SNR501MG,2/19/2022,4,Wants offline classes,English,35.0,yet to convert
USR1040,18,FEMALE,Visakhapatnam,B.Tech,Government Employee,website,JNR1002MG,awareness,2/25/2022,successful,post_demo_followup,SNR501MG,2/19/2022,4,Wants offline classes,English,35.0,yet to convert
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,lead,1/1/2022,successful,lead_introduction,SNR501MG,1/1/2022,1,Cannot afford,English,38.0,yet to convert
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,lead,1/1/2022,successful,demo_schedule,SNR501MG,1/1/2022,1,Cannot afford,English,38.0,yet to convert
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,awareness,1/3/2022,successful,post_demo_followup,SNR501MG,1/1/2022,1,Cannot afford,English,38.0,yet to convert
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,awareness,1/4/2022,successful,followup_for_consideration,SNR501MG,1/1/2022,1,Cannot afford,English,38.0,yet to convert
USR1041,24,FEMALE,Mumbai,Looking for Job,Government Employee,SEO,JNR1003MG,awareness,1/4/2022,unsuccessful,followup_for_consideration,SNR501MG,1/1/2022,1,Cannot afford,English,38.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,lead,1/1/2022,successful,lead_introduction,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,lead,1/1/2022,successful,demo_schedule,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,awareness,1/1/2022,successful,post_demo_followup,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,awareness,1/2/2022,unsuccessful,followup_for_consideration,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,consideration,1/3/2022,successful,interested_for_conversion,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,consideration,1/4/2022,unsuccessful,followup_for_conversion,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,consideration,1/4/2022,successful,followup_for_conversion,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,yet to convert
USR1042,18,FEMALE,Chennai,B.Tech,Government Employee,email_marketing,JNR1003MG,conversion,1/4/2022,successful,successful_conversion,SNR501MG,1/1/2022,1,Shown Interest,Hindi,41.0,converted
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR501MG,1/1/2022,1,Wants offline classes,English,44.0,yet to convert
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,lead,1/1/2022,successful,lead_introduction,SNR501MG,1/1/2022,1,Wants offline classes,English,44.0,yet to convert
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,lead,1/1/2022,successful,demo_schedule,SNR501MG,1/1/2022,1,Wants offline classes,English,44.0,yet to convert
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,awareness,1/1/2022,successful,post_demo_followup,SNR501MG,1/1/2022,1,Wants offline classes,English,44.0,yet to convert
USR1043,24,FEMALE,Kochi,Looking for Job,IT Employee,social_media,JNR1003MG,awareness,1/2/2022,successful,followup_for_consideration,SNR501MG,1/1/2022,1,Wants offline classes,English,44.0,yet to convert
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,lead,1/1/2022,successful,lead_introduction,SNR501MG,1/1/2022,1,Cannot afford,English,59.0,yet to convert
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,lead,1/3/2022,successful,demo_schedule,SNR501MG,1/1/2022,1,Cannot afford,English,59.0,yet to convert
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,awareness,1/3/2022,successful,post_demo_followup,SNR501MG,1/1/2022,1,Cannot afford,English,59.0,yet to convert
USR1044,21,MALE,Bengaluru,Degree,Government Employee,user_referrals,JNR1003MG,awareness,1/4/2022,successful,followup_for_consideration,SNR501MG,1/1/2022,1,Cannot afford,English,59.0,yet to convert
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,lead,1/1/2022,unsuccessful,lead_introduction,SNR501MG,1/1/2022,1,Cannot afford,English,47.0,yet to convert
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,lead,1/2/2022,successful,lead_introduction,SNR501MG,1/1/2022,1,Cannot afford,English,47.0,yet to convert
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,lead,1/3/2022,successful,demo_schedule,SNR501MG,1/1/2022,1,Cannot afford,English,47.0,yet to convert
USR1045,22,FEMALE,Visakhapatnam,Looking for Job,Business,website,JNR1003MG,awareness,1/4/2022,successful,post_demo_followup,SNR501MG,1/1/2022,1,Cannot afford,English,47.0,yet to convert
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,lead,1/8/2022,successful,lead_introduction,SNR501MG,1/8/2022,2,Cannot afford,English,50.0,yet to convert
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,lead,1/8/2022,successful,demo_schedule,SNR501MG,1/8/2022,2,Cannot afford,English,50.0,yet to convert
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,awareness,1/10/2022,successful,post_demo_followup,SNR501MG,1/8/2022,2,Cannot afford,English,50.0,yet to convert
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,awareness,1/10/2022,successful,followup_for_consideration,SNR501MG,1/8/2022,2,Cannot afford,English,50.0,yet to convert
USR1046,25,FEMALE,Mumbai,Looking for Job,Lawyer,SEO,JNR1003MG,awareness,1/10/2022,unsuccessful,followup_for_consideration,SNR501MG,1/8/2022,2,Cannot afford,English,50.0,yet to convert
